time|phrase|quote|title|author|ampm|score|keep
12:00|noon|"We shall be on board by noon," replied his master, placidly.|Around the World in Eighty Days|Jules Verne|explicit|3.5|
12:00|noon|"I do not know," he replied. "At noon I will take our bearings."|Twenty Thousand Leagues under the Sea|Jules Verne|explicit|3.5|
12:00|noon|"It is past noon," said she, "and today is Saturday; I dare say it is the doctor, grandpapa."|The Count of Monte Cristo|Alexandre Dumas|explicit|3.5|
12:00|noon|"I take what you said to me at noon as a declaration that you've never known him to be bad."|The Turn of the Screw|Henry James|explicit|3.5|
12:00|noon|They are done now, and I am going to Valrosa to sketch, will you come?" said Amy, as she joined Laurie one lovely day when he lounged in as usual, about noon.|Little Women|Louisa May Alcott|explicit|3.5|
12:00|noon|'We'll only have a lunch at noon,' Ántonia said, and cook the geese for supper, when our papa will be here.|My Ántonia|Willa Cather|explicit|3.5|
12:00|struck twelve|The clock struck twelve as she passed through the hall. "'Tis twelve; I shall not forget to think of you four hours hence; and by this time to-morrow, perhaps, or a little later, I may be thinking of the possibility of their all calling here.|Emma|Jane Austen|pm-cue|3.0|
12:00|noon|About noon, however, she began - but with a caution - a dread of disappointment which for some time kept her silent, even to her friend - to fancy, to hope she could perceive a slight amendment in her sister's pulse; - she waited, watched, and examined it again and again; - and at last, with an agitation more difficult to bury under exterior calmness, than all her foregoing distress, ventured to communicate her hopes.|Sense and Sensibility|Jane Austen|explicit|3.0|
12:00|noon|She worked very diligently under her aunt's directions, but her diligence and her silence concealed a very absent, anxious mind; and about noon she made her escape with her work to the East room, that she might have no concern in another, and, as she deemed it, most unnecessary rehearsal of the first act, which Henry Crawford was just proposing, desirous at once of having her time to herself, and of avoiding the sight of Mr. Rushworth.|Mansfield Park|Jane Austen|explicit|3.0|
12:00|midday|Thus, Saint Antoine in this vinous feature of his, until midday.|A Tale of Two Cities|Charles Dickens|explicit|3.0|
12:00|midday|"All work is stopped, all assemble there, nobody leads the cows out, the cows are there with the rest. At midday, the roll of drums.|A Tale of Two Cities|Charles Dickens|explicit|3.0|
12:00|noon|As it was almost noon, Joe and I held straight on to Miss Havisham's house.|Great Expectations|Charles Dickens|explicit|3.0|
12:00|midday|"I am extremely sorry; but I knew there was a coach from your part of the country at midday, and I thought you would come by that one.|Great Expectations|Charles Dickens|explicit|3.0|
12:00|mid-day|At about mid-day, we set out for the office of Messrs Spenlow and Jorkins, in Doctors' Commons.|David Copperfield|Charles Dickens|explicit|3.0|
12:00|strike twelve|I heard the clocks strike twelve, and was still reading, without knowing what I read, when Agnes touched me.|David Copperfield|Charles Dickens|pm-cue|3.0|
12:00|noon|Kenge and Carboy to Mr. Boythorn informing him that one of their clerks would wait upon him at noon.|Bleak House|Charles Dickens|explicit|3.0|
12:00|twelve o'clock|Said to-day was his birthday and he'd hand 'em over to-night at twelve o'clock.|Bleak House|Charles Dickens|pm-cue|3.0|
12:00|twelve o'clock at night|"We made the discovery in consequence of his having, in his eccentric way, an appointment with you at twelve o'clock at night, when you were to explain some writing to him as you had often done before on account of his not being able to read.|Bleak House|Charles Dickens|pm-cue|3.0|
12:00|twelve o'clock at night|Damp chaise - strange horses - fifteen miles an hour - and twelve o'clock at night!'|The Pickwick Papers|Charles Dickens|pm-cue|3.0|
12:00|noon|Let us hear no more of this, we pray you. Sisters, it is nearly noon.|Nicholas Nickleby|Charles Dickens|explicit|3.0|
12:00|noon|I am going straight home, and shall remain at home to-morrow until noon.|Our Mutual Friend|Charles Dickens|explicit|3.0|
12:00|noon|Next morning it was there; at noon; at night Darkest and most distinct at night, as is now to be told.|Dombey and Son|Charles Dickens|explicit|3.0|
12:00|noon|At noon it poured down more hopelessly and heavily than ever without the faintest promise of abatement.|The Old Curiosity Shop|Charles Dickens|explicit|3.0|
12:00|noon|They worked gaily in ordering and arranging their houses until noon, and then went to visit the clergyman.|The Old Curiosity Shop|Charles Dickens|explicit|3.0|
12:00|noon|"Call for me here at noon to-morrow, and we'll go together and settle everything," he answered.|A Study in Scarlet|Arthur Conan Doyle|explicit|3.0|
12:00|midday|I went out about midday to transact some business in Oxford Street.|The Memoirs of Sherlock Holmes|Arthur Conan Doyle|explicit|3.0|
12:00|midday|Professor Coram was still in bed, for when the weather is bad he seldom rises before midday.|The Return of Sherlock Holmes|Arthur Conan Doyle|explicit|3.0|
12:00|twelve o'clock|He had actually arrived at twelve o'clock, and appeared to be overwhelmed by the unexpected tragedy.|The Return of Sherlock Holmes|Arthur Conan Doyle|pm-cue|3.0|
12:00|noon|Therefore I shall expect to meet you in the smoking-room of the Charing Cross Hotel at noon on Saturday.|His last bow|Arthur Conan Doyle|explicit|3.0|
12:00|midday|Until about midday the Pool of London was an astonishing scene.|The war of the worlds|H. G. Wells|explicit|3.0|
12:00|noon|It was already past noon. Why was I wandering alone in this city of the dead?|The war of the worlds|H. G. Wells|explicit|3.0|
12:00|midday|"I slept during the forenoon, pulling the sheet over my eyes to shut out the light, and about midday I was awakened again by a knocking.|The Invisible Man: A Grotesque Romance|H. G. Wells|explicit|3.0|
12:00|midday|Let him take precautions; it will impress my people. Death starts from the pillar box by midday.|The Invisible Man: A Grotesque Romance|H. G. Wells|explicit|3.0|
12:00|noon|Towards noon certain of them came and squatted basking in the hot sand.|The island of Doctor Moreau|H. G. Wells|explicit|3.0|
12:00|noon|About noon I stopped at the captain's door with some cooling drinks and medicines.|Treasure Island|Robert Louis Stevenson|explicit|3.0|
12:00|noon|"And when? says you," he added. "Why, from about noon observation to about six bells."|Treasure Island|Robert Louis Stevenson|explicit|3.0|
12:00|noon|After dinner the squire and the doctor sat by the captain's side awhile in consultation; and when they had talked to their hearts' content, it being then a little past noon, the doctor took up his hat and pistols, girt on a cutlass, put the chart in his pocket, and with a musket over his shoulder crossed the palisade on the north side and set off briskly through the trees.|Treasure Island|Robert Louis Stevenson|explicit|3.0|
12:00|noon|That was, at least, the end of that; and before noon, to my inexpressible joy, the highest rock of Treasure Island had sunk into the blue round of sea.|Treasure Island|Robert Louis Stevenson|explicit|3.0|
12:00|noon|On 6 July we finished taking in cargo, silver sand and boxes of earth. At noon set sail.|Dracula|Bram Stoker|explicit|3.0|
12:00|noon|There is a funeral at noon, so here we shall all come before long after that.|Dracula|Bram Stoker|explicit|3.0|
12:00|noon|I wonder where Mina is now, and Van Helsing. They should have got to Veresti about noon on Wednesday.|Dracula|Bram Stoker|explicit|3.0|
12:00|noon|"The old man, leaning on his son, walked each day at noon, when it did not rain, as I found it was called when the heavens poured forth its waters.|Frankenstein; or, the modern prometheus|Mary Wollstonecraft Shelley|explicit|3.0|
12:00|noon|This is t' way on 't: - up at sun-down: dice, brandy, cloised shutters, und can'le-light till next day at noon: then, t' fooil gangs banning un raving to his cham'er, makking dacent fowks dig thur fingers i' thur lugs fur varry shame; un' the knave, why he can caint his brass, un' ate, un' sleep, un' off to his neighbour's to gossip wi' t' wife.|Wuthering Heights|Emily Brontë|explicit|3.0|
12:00|noon|"This morning, when I came down, about half an hour before noon, Mr. Earnshaw was sitting by the fire, deadly sick; his evil genius, almost as gaunt and ghastly, leant against the chimney.|Wuthering Heights|Emily Brontë|explicit|3.0|
12:00|noon|Next day, by noon, I was up and dressed, and sat wrapped in a shawl by the nursery hearth.|Jane Eyre: An Autobiography|Charlotte Brontë|explicit|3.0|
12:00|twelve o'clock|Last night I cannot tell you what I suffered when I sought all over the house, and could find you nowhere, nor the master either; and then, at twelve o'clock, saw you come in with him."|Jane Eyre: An Autobiography|Charlotte Brontë|pm-cue|3.0|
12:00|noon|Till noon, she haunted the house in her wrapping-gown, shawl, and soundless slippers.|Villette|Charlotte Brontë|explicit|3.0|
12:00|noon|"Goton could do nothing for me but bring me a little tisane and a crust of bread, and I had rejected both so often during the past week, that the good woman got tired of useless journeys from the dwelling-house kitchen to the school-dormitory, and only came once a day at noon to make my bed.|Villette|Charlotte Brontë|explicit|3.0|
12:00|midday|It was about midday when we reached the place of our destination.|The Tenant of Wildfell Hall|Anne Brontë|explicit|3.0|
12:00|twelve o'clock|But at dinner, when, after breakfasting at twelve o'clock on a bottle of soda-water and a cup of strong coffee, and lunching at two on another bottle of soda-water mingled with brandy, he was finding fault with everything on the table, and declaring we must change our cook, I thought the time was come.|The Tenant of Wildfell Hall|Anne Brontë|pm-cue|3.0|
12:00|twelve o'clock|That night after twelve o'clock Mary Garth relieved the watch in Mr. Featherstone's room, and sat there alone through the small hours.|Middlemarch|George Eliot|pm-cue|3.0|
12:00|noon|I'll go to the village this forenoon, because Mr. Burge 'ull want to see me, and Seth shall stay at home and begin the coffin. I can come back at noon, and then he can go."|Adam Bede|George Eliot|explicit|3.0|
